Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta						   Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	6	0	0.0185424147	0.043933531	0.043933531	0.043933531	0.043933531	0	0	0	0	0	0	3
2	8	0	0.0370848294	0.11274703	0.0783402804	0.043933531	0.11274703	0.0344067494	0	0	0	0
3	10	0	0.0556272441	0.243441231	0.13337393	0.043933531	0.243441231	0.0894403995	0	0	0	0
4	12	0	0.0741696587	0.454901622	0.213755853	0.043933531	0.454901622	0.169822322	0	0	0	0
5	15	0	0.0927120734	0.75922329	0.322849341	0.043933531	0.75922329	0.27891581	0	0	0	0
6	17	0	0.111254488	1.03770509	0.441991966	0.043933531	1.03770509	0.398058435	0	0	0	0
7	19	0	0.129796903	1.50599777	0.593992795	0.043933531	1.50599777	0.550059264	0	0	0	0
8	21	0	0.148339317	2.03672174	0.774333913	0.043933531	2.03672174	0.730400382	0	0	0	0
9	24	0	0.166881732	2.68789622	0.986951947	0.043933531	2.68789622	0.943018416	0	0	0	0
10	26	0	0.185424147	3.24288601	1.21254535	0.043933531	3.24288601	1.16861182	0	0	0	0
11	28	0	0.203966562	4.06653923	1.47199934	0.043933531	4.06653923	1.42806581	0	0	0	0
12	30	0	0.222508976	4.78452833	1.74804343	0.043933531	4.78452833	1.70410989	0	0	0	0
13	33	0	0.241051391	5.39958093	2.02893093	0.043933531	5.39958093	1.9849974	0	0	0	0
14	35	0	0.259593806	5.77418486	2.29644906	0.043933531	5.77418486	2.25251553	0	0	0	0
15	37	0	0.27813622	6.10746128	2.55051654	0.043933531	6.10746128	2.50658301	0	0	0	0
16	39	0	0.296678635	6.1579171	2.77597908	0.043933531	6.1579171	2.73204555	0	0	0	0
17	42	0	0.31522105	6.15723361	2.97487641	0.043933531	6.1579171	2.93094287	0	0	0	0
18	44	0	0.333763464	6.21949935	3.15513324	0.043933531	6.21949935	3.1111997	0	0	0	0
19	46	0	0.352305879	6.33100809	3.32228454	0.043933531	6.33100809	3.27835101	0	0	0	0
20	48	0	0.370848294	6.33514997	3.47292782	0.043933531	6.33514997	3.42899428	0	0	0	0
21	51	0	0.389390708	6.2502316	3.60518038	0.043933531	6.33514997	3.56124685	0	0	0	0
22	53	0	0.407933123	6.29824112	3.72759223	0.043933531	6.33514997	3.6836587	0	0	0	0
23	56	0	0.426475538	6.31138672	3.83993112	0.043933531	6.33514997	3.79599759	0	0	0	0
24	58	0	0.445017952	6.34651443	3.94437209	0.043933531	6.34651443	3.90043856	0	0	0	0
25	60	0	0.463560367	6.25691809	4.03687393	0.043933531	6.34651443	3.9929404	0	0	0	0
26	63	0	0.482102782	6.24577156	4.12183153	0.043933531	6.34651443	4.077898	0	0	0	0
27	65	0	0.500645197	6.37539764	4.20529694	0.043933531	6.37539764	4.16136341	0	0	0	0
28	67	0	0.519187611	6.34920694	4.43882559	0.11274703	6.37539764	4.36048531	0	0	0	0
29	69	0	0.537730026	6.31384394	4.66849584	0.243441231	6.37539764	4.53512191	0	0	0	0
30	71	0	0.556272441	6.34136221	4.89434477	0.454901622	6.37539764	4.68058892	0	0	0	0
31	73	0	0.574814855	6.33864871	5.11226133	0.75922329	6.37539764	4.78941199	0	0	0	0
32	76	0	0.59335727	6.36002433	5.3196984	1.03770509	6.37539764	4.87770644	0	0	0	0
33	78	0	0.611899685	6.29932666	5.51457328	1.50599777	6.37539764	4.86939988	0	0	0	0
34	80	0	0.630442099	6.30112418	5.69217055	2.03672174	6.37539764	4.3386759	0	0	0	0
35	83	0	0.648984514	6.39458537	5.85357291	2.68789622	6.39458537	3.70668915	0	0	0	0
36	86	0	0.667526929	6.37882779	5.99027408	3.24288601	6.39458537	3.15169935	0	0	0	0
37	88	0	0.686069343	6.40193452	6.10727587	4.06653923	6.40193452	2.33539529	0	0	0	0
38	91	0	0.704611758	6.36041378	6.19223419	4.78452833	6.40193452	1.61740619	0	0	0	0
39	94	0	0.723154173	6.37571655	6.25116709	5.39958093	6.40193452	1.00235359	0	0	0	0
40	96	0	0.741696587	6.37904361	6.28744348	5.77418486	6.40193452	0.627749666	0	0	0	0
41	98	0	0.760239002	6.2471283	6.30495991	6.10746128	6.40193452	0.294473245	0	0	0	0
42	101	0	0.778781417	6.3496687	6.31393055	6.15723361	6.40193452	0.244700912	0	0	0	0
43	103	0	0.797323831	6.42957899	6.3239921	6.15723361	6.42957899	0.272345376	0	0	0	0
44	105	0	0.815866246	6.40256349	6.33307839	6.21949935	6.42957899	0.210079635	0	0	0	0
45	108	0	0.834408661	6.40259822	6.33985983	6.24577156	6.42957899	0.183807429	0	0	0	0
46	110	0	0.852951076	6.35640323	6.34080039	6.24577156	6.42957899	0.183807429	0	0	0	0
47	112	0	0.87149349	6.38827592	6.34276802	6.24577156	6.42957899	0.183807429	0	0	0	0
48	115	0	0.890035905	6.3582789	6.34676977	6.24577156	6.42957899	0.183807429	0	0	0	0
49	117	0	0.90857832	6.32463796	6.34774744	6.24577156	6.42957899	0.183807429	0	0	0	0
50	120	0	0.927120734	6.31667721	6.34794338	6.24577156	6.42957899	0.183807429	0	0	0	0
51	122	0	0.945663149	6.40460538	6.3500949	6.24577156	6.42957899	0.183807429	0	0	0	0
52	125	0	0.964205564	6.417452	6.3560406	6.24577156	6.42957899	0.183807429	0	0	0	0
53	127	0	0.982747978	6.39062	6.36140535	6.2471283	6.42957899	0.182450685	0	0	0	0
54	129	0	1.00129039	6.3711975	6.36124979	6.2471283	6.42957899	0.182450685	0.185584133	0	0	0
