Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta						   Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	9	0	0.0151327298	-2.52567305e-009	-2.52567305e-009	-2.52567305e-009	-2.52567305e-009	0	0	0	0	0	0	3
2	13	0	0.0302654596	1.9216073e-007	9.48175283e-008	-2.52567305e-009	1.9216073e-007	9.73432013e-008	0	0	0	0
3	19	0	0.0453981895	1.30876031e-007	1.06837029e-007	-2.52567305e-009	1.9216073e-007	1.09362702e-007	0	0	0	0
4	24	0	0.0605309193	1.47899423e-007	1.17102628e-007	-2.52567305e-009	1.9216073e-007	1.19628301e-007	0	0	0	0
5	28	0	0.0756636491	1.21747597e-007	1.18031622e-007	-2.52567305e-009	1.9216073e-007	1.20557295e-007	0	0	0	0
6	31	0	0.0907963789	1.40042442e-007	1.21700092e-007	-2.52567305e-009	1.9216073e-007	1.24225765e-007	0	0	0	0
7	36	0	0.105929109	1.25994499e-007	1.22313578e-007	-2.52567305e-009	1.9216073e-007	1.24839251e-007	0	0	0	0
8	40	0	0.121061839	1.35617085e-007	1.23976517e-007	-2.52567305e-009	1.9216073e-007	1.2650219e-007	0	0	0	0
9	43	0	0.136194568	1.3120665e-007	1.24779865e-007	-2.52567305e-009	1.9216073e-007	1.27305538e-007	0	0	0	0
10	47	0	0.151327298	1.36089653e-007	1.25910844e-007	-2.52567305e-009	1.9216073e-007	1.28436517e-007	0	0	0	0
11	50	0	0.166460028	1.34460618e-007	1.26688096e-007	-2.52567305e-009	1.9216073e-007	1.29213769e-007	0	0	0	0
12	54	0	0.181592758	1.36439541e-007	1.27500716e-007	-2.52567305e-009	1.9216073e-007	1.30026389e-007	0	0	0	0
13	58	0	0.196725488	1.36470429e-007	1.28190694e-007	-2.52567305e-009	1.9216073e-007	1.30716367e-007	0	0	0	0
14	61	0	0.211858218	1.37311735e-007	1.28842197e-007	-2.52567305e-009	1.9216073e-007	1.3136787e-007	0	0	0	0
15	65	0	0.226990947	1.37587254e-007	1.29425201e-007	-2.52567305e-009	1.9216073e-007	1.31950874e-007	0	0	0	0
16	69	0	0.242123677	1.37931821e-007	1.29956865e-007	-2.52567305e-009	1.9216073e-007	1.32482538e-007	0	0	0	0
17	73	0	0.257256407	1.3834707e-007	1.30450406e-007	-2.52567305e-009	1.9216073e-007	1.32976079e-007	0	0	0	0
18	77	0	0.272389137	1.3860899e-007	1.30903661e-007	-2.52567305e-009	1.9216073e-007	1.33429334e-007	0	0	0	0
19	81	0	0.287521867	1.38893712e-007	1.3132419e-007	-2.52567305e-009	1.9216073e-007	1.33849863e-007	0	0	0	0
20	84	0	0.302654596	1.39238971e-007	1.31719929e-007	-2.52567305e-009	1.9216073e-007	1.34245602e-007	0	0	0	0
21	88	0	0.317787326	1.39361275e-007	1.32083803e-007	-2.52567305e-009	1.9216073e-007	1.34609476e-007	0	0	0	0
22	93	0	0.332920056	1.39500989e-007	1.32420947e-007	-2.52567305e-009	1.9216073e-007	1.3494662e-007	0	0	0	0
23	96	0	0.348052786	1.3968305e-007	1.32736691e-007	-2.52567305e-009	1.9216073e-007	1.35262364e-007	0	0	0	0
24	100	0	0.363185516	1.39765962e-007	1.33029577e-007	-2.52567305e-009	1.9216073e-007	1.3555525e-007	0	0	0	0
25	105	0	0.378318246	1.39774824e-007	1.33299387e-007	-2.52567305e-009	1.9216073e-007	1.3582506e-007	0	0	0	0
26	108	0	0.393450975	1.39669088e-007	1.33544376e-007	-2.52567305e-009	1.9216073e-007	1.36070049e-007	0	0	0	0
27	112	0	0.408583705	1.39697988e-007	1.33772287e-007	-2.52567305e-009	1.9216073e-007	1.3629796e-007	0	0	0	0
